OrderDate,Revenue
01-07-11 0:00,5.1865
01-07-11 0:00,60.5595
01-07-11 0:00,2024.994
01-07-11 0:00,4049.988
01-07-11 0:00,2039.994
01-07-11 0:00,2039.994
01-07-11 0:00,8099.976
01-07-11 0:00,4049.988
01-07-11 0:00,6074.982
01-07-11 0:00,1749.588
01-07-11 0:00,838.9178
01-07-11 0:00,838.9178
01-07-11 0:00,2146.962
01-07-11 0:00,1677.8356
01-07-11 0:00,178.5808
01-07-11 0:00,1258.3767
01-07-11 0:00,713.796
01-07-11 0:00,419.4589
01-07-11 0:00,183.9382
01-07-11 0:00,838.9178
01-07-11 0:00,183.9382
01-07-11 0:00,874.794
01-07-11 0:00,838.9178
01-07-11 0:00,11.4
01-07-11 0:00,2024.994
01-07-11 0:00,419.4589
01-07-11 0:00,419.4589
01-07-11 0:00,838.9178
01-07-11 0:00,2624.382
01-07-11 0:00,28.8404
01-07-11 0:00,15.5595
01-07-11 0:00,28.8404
01-07-11 0:00,183.9382
01-07-11 0:00,40.373
01-07-11 0:00,20.1865
01-07-11 0:00,357.1616
01-07-11 0:00,419.4589
01-07-11 0:00,1749.588
01-07-11 0:00,40.373
01-07-11 0:00,838.9178
01-07-11 0:00,838.9178
01-07-11 0:00,2097.2945
01-07-11 0:00,419.4589
01-07-11 0:00,357.1616
01-07-11 0:00,1258.3767
01-07-11 0:00,1749.588
01-07-11 0:00,178.5808
01-07-11 0:00,4293.924
01-07-11 0:00,183.9382
01-07-11 0:00,419.4589
01-07-11 0:00,183.9382
01-07-11 0:00,874.794
01-07-11 0:00,28.8404
01-07-11 0:00,419.4589
01-07-11 0:00,2624.382
01-07-11 0:00,838.9178
01-07-11 0:00,838.9178
01-07-11 0:00,419.4589
01-07-11 0:00,1749.588
01-07-11 0:00,838.9178
01-07-11 0:00,356.898
01-07-11 0:00,419.4589
01-07-11 0:00,178.5808
01-07-11 0:00,419.4589
01-07-11 0:00,4293.924
01-07-11 0:00,183.9382
01-07-11 0:00,419.4589
01-07-11 0:00,874.794
01-07-11 0:00,356.898
01-07-11 0:00,1258.3767
01-07-11 0:00,2097.2945
01-07-11 0:00,838.9178
01-07-11 0:00,183.9382
01-07-11 0:00,259.5636
01-07-11 0:00,1677.8356
01-07-11 0:00,2146.962
01-07-11 0:00,713.796
01-07-11 0:00,367.8764
01-07-11 0:00,838.9178
01-07-11 0:00,80.746
01-07-11 0:00,2624.382
01-07-11 0:00,1749.588
01-07-11 0:00,367.8764
01-07-11 0:00,1677.8356
01-07-11 0:00,1749.588
01-07-11 0:00,173.0424
01-07-11 0:00,838.9178
01-07-11 0:00,1749.588
01-07-11 0:00,46.6785
01-07-11 0:00,838.9178
01-07-11 0:00,80.746
01-07-11 0:00,178.5808
01-07-11 0:00,86.5212
01-07-11 0:00,357.1616
01-07-11 0:00,60.5595
01-07-11 0:00,8159.976
01-07-11 0:00,818.7
01-07-11 0:00,6074.982
01-07-11 0:00,8159.976
01-07-11 0:00,1429.4086
01-07-11 0:00,1445.1898
01-07-11 0:00,4079.988
01-07-11 0:00,809.76
01-07-11 0:00,22.8
01-07-11 0:00,874.794
01-07-11 0:00,5.1865
01-07-11 0:00,419.4589
01-07-11 0:00,419.4589
01-07-11 0:00,10199.97
01-07-11 0:00,714.7043
01-07-11 0:00,1637.4
01-07-11 0:00,4049.988
01-07-11 0:00,8099.976
01-07-11 0:00,722.5949
01-07-11 0:00,4079.988
01-07-11 0:00,8159.976
01-07-11 0:00,809.76
01-07-11 0:00,874.794
01-07-11 0:00,838.9178
01-07-11 0:00,2146.962
01-07-11 0:00,1677.8356
01-07-11 0:00,183.9382
01-07-11 0:00,735.7528
01-07-11 0:00,419.4589
01-07-11 0:00,838.9178
01-07-11 0:00,144.202
01-07-11 0:00,178.5808
01-07-11 0:00,15.5595
01-07-11 0:00,1258.3767
01-07-11 0:00,1258.3767
01-07-11 0:00,2624.382
01-07-11 0:00,2039.994
01-07-11 0:00,2024.994
01-07-11 0:00,11.4
01-07-11 0:00,20.1865
01-07-11 0:00,2039.994
01-07-11 0:00,4049.988
01-07-11 0:00,57.6808
01-07-11 0:00,4079.988
01-07-11 0:00,11.4
01-07-11 0:00,86.5212
01-07-11 0:00,8159.976
01-07-11 0:00,40.373
01-07-11 0:00,20.1865
01-07-11 0:00,4049.988
01-07-11 0:00,20.746
01-07-11 0:00,1429.4086
01-07-11 0:00,722.5949
01-07-11 0:00,2167.7847
01-07-11 0:00,1637.4
01-07-11 0:00,4049.988
01-07-11 0:00,28.8404
01-07-11 0:00,2146.962
01-07-11 0:00,714.7043
01-07-11 0:00,10124.97
01-07-11 0:00,4049.988
01-07-11 0:00,1619.52
01-07-11 0:00,10199.97
01-07-11 0:00,8159.976
01-07-11 0:00,714.7043
01-07-11 0:00,2039.994
01-07-11 0:00,10124.97
01-07-11 0:00,1445.1898
01-07-11 0:00,1258.3767
01-07-11 0:00,838.9178
01-07-11 0:00,86.5212
01-07-11 0:00,1258.3767
01-07-11 0:00,874.794
01-07-11 0:00,5.1865
01-07-11 0:00,419.4589
01-07-11 0:00,367.8764
01-07-11 0:00,40.373
01-07-11 0:00,874.794
01-07-11 0:00,183.9382
01-07-11 0:00,419.4589
01-07-11 0:00,57.6808
01-07-11 0:00,2624.382
01-07-11 0:00,2146.962
01-07-11 0:00,80.746
01-07-11 0:00,838.9178
01-07-11 0:00,1258.3767
01-07-11 0:00,80.746
01-07-11 0:00,419.4589
01-07-11 0:00,20.1865
01-07-11 0:00,2624.382
01-07-11 0:00,1749.588
01-07-11 0:00,419.4589
01-07-11 0:00,40.373
01-07-11 0:00,80.746
01-07-11 0:00,367.8764
01-07-11 0:00,356.898
01-07-11 0:00,178.5808
01-07-11 0:00,2146.962
01-07-11 0:00,1749.588
01-07-11 0:00,874.794
01-07-11 0:00,115.3616
01-07-11 0:00,419.4589
01-07-11 0:00,20.746
01-07-11 0:00,2516.7534
01-07-11 0:00,838.9178
01-07-11 0:00,4293.924
01-07-11 0:00,919.691
01-07-11 0:00,919.691
01-07-11 0:00,874.794
01-07-11 0:00,178.5808
01-07-11 0:00,1258.3767
01-07-11 0:00,535.7424
01-07-11 0:00,4373.97
01-07-11 0:00,2097.2945
01-07-11 0:00,1070.694
01-07-11 0:00,838.9178
01-07-11 0:00,874.794
01-07-11 0:00,100.9325
01-07-11 0:00,419.4589
01-07-11 0:00,40.373
01-07-11 0:00,5248.764
01-07-11 0:00,551.8146
01-07-11 0:00,2516.7534
01-07-11 0:00,2097.2945
01-07-11 0:00,28.8404
01-07-11 0:00,144.202
01-07-11 0:00,28.8404
01-07-11 0:00,1677.8356
01-07-11 0:00,367.8764
01-07-11 0:00,4293.924
01-07-11 0:00,2141.388
01-07-11 0:00,419.4589
01-07-11 0:00,12149.964
01-07-11 0:00,1429.4086
01-07-11 0:00,818.7
01-07-11 0:00,11.4
01-07-11 0:00,57.6808
01-07-11 0:00,14279.958
01-07-11 0:00,12239.964
01-07-11 0:00,40.373
01-07-11 0:00,3612.9745
01-07-11 0:00,23190.65179
01-07-11 0:00,809.76
01-07-11 0:00,24938.47611
01-07-11 0:00,4079.988
01-07-11 0:00,16199.952
01-07-11 0:00,1429.4086
01-07-11 0:00,10.373
01-07-11 0:00,4049.988
01-07-11 0:00,86.5212
01-07-11 0:00,100.9325
01-07-11 0:00,2167.7847
01-07-11 0:00,57.6808
01-07-11 0:00,838.9178
01-07-11 0:00,874.794
01-07-11 0:00,1258.3767
01-07-11 0:00,1749.588
01-07-11 0:00,367.8764
01-07-11 0:00,838.9178
01-07-11 0:00,838.9178
01-07-11 0:00,367.8764
01-07-11 0:00,115.3616
01-07-11 0:00,40.373
01-07-11 0:00,28.5
01-07-11 0:00,6119.982
01-07-11 0:00,4049.988
01-07-11 0:00,8159.976
01-07-11 0:00,2024.994
01-07-11 0:00,28.8404
01-07-11 0:00,20.1865
01-07-11 0:00,40.373
01-07-11 0:00,2039.994
01-07-11 0:00,2039.994
01-07-11 0:00,1258.3767
01-07-11 0:00,838.9178
01-07-11 0:00,1258.3767
01-07-11 0:00,838.9178
01-07-11 0:00,57.6808
01-07-11 0:00,735.7528
01-07-11 0:00,115.3616
01-07-11 0:00,1677.8356
01-07-11 0:00,551.8146
01-07-11 0:00,1749.588
01-07-11 0:00,367.8764
01-07-11 0:00,28.8404
01-07-11 0:00,838.9178
01-07-11 0:00,1258.3767
01-07-11 0:00,551.8146
01-07-11 0:00,419.4589
01-07-11 0:00,100.9325
01-07-11 0:00,2624.382
01-07-11 0:00,874.794
01-07-11 0:00,535.7424
01-07-11 0:00,1749.588
01-07-11 0:00,80.746
01-07-11 0:00,100.9325
01-07-11 0:00,892.904
01-07-11 0:00,2146.962
01-07-11 0:00,63.873264
01-07-11 0:00,1258.3767
01-07-11 0:00,1749.588
01-07-11 0:00,1258.3767
01-07-11 0:00,1258.3767
01-07-11 0:00,419.4589
01-07-11 0:00,178.5808
01-07-11 0:00,356.898
01-07-11 0:00,4293.924
01-07-11 0:00,1749.588
01-07-11 0:00,367.8764
01-07-11 0:00,1749.588
01-07-11 0:00,419.4589
01-07-11 0:00,419.4589
01-07-11 0:00,4049.988
01-07-11 0:00,4049.988
01-07-11 0:00,10199.97
01-07-11 0:00,6119.982
01-07-11 0:00,6074.982
01-07-11 0:00,57.6808
01-07-11 0:00,8159.976
01-07-11 0:00,104.23875
01-07-11 0:00,2024.994
01-07-11 0:00,367.8764
01-07-11 0:00,356.898
01-07-11 0:00,838.9178
01-07-11 0:00,419.4589
01-07-11 0:00,838.9178
01-07-11 0:00,10.373
01-07-11 0:00,838.9178
01-07-11 0:00,178.5808
01-07-11 0:00,183.9382
01-07-11 0:00,535.7424
01-07-11 0:00,2146.962
01-07-11 0:00,1258.3767
01-07-11 0:00,2624.382
01-07-11 0:00,1749.588
01-07-11 0:00,838.9178
01-07-11 0:00,4293.924
01-07-11 0:00,838.9178
01-07-11 0:00,2144.1129
01-07-11 0:00,80.746
01-07-11 0:00,2429.28
01-07-11 0:00,288.404
01-07-11 0:00,20249.94
01-07-11 0:00,10124.97
01-07-11 0:00,10199.97
01-07-11 0:00,2456.1
01-07-11 0:00,100.9325
01-07-11 0:00,8099.976
01-07-11 0:00,173.0424
01-07-11 0:00,722.5949
01-07-11 0:00,16319.952
01-07-11 0:00,41.492
01-07-11 0:00,4049.988
01-07-11 0:00,2144.1129
01-07-11 0:00,27055.76042
01-07-11 0:00,80.746
01-07-11 0:00,8159.976
01-07-11 0:00,22.8
01-07-11 0:00,722.5949
01-07-11 0:00,28.8404
01-07-11 0:00,22.8
01-07-11 0:00,45.6
01-07-11 0:00,1749.588
01-07-11 0:00,419.4589
01-07-11 0:00,367.8764
01-07-11 0:00,419.4589
01-07-11 0:00,1749.588
01-07-11 0:00,60.5595
01-07-11 0:00,31.119
01-07-11 0:00,20.1865
01-07-11 0:00,1749.588
01-07-11 0:00,838.9178
01-07-11 0:00,2097.2945
01-07-11 0:00,356.898
01-07-11 0:00,28.8404
01-07-11 0:00,183.9382
01-07-11 0:00,874.794
01-07-11 0:00,178.5808
01-07-11 0:00,144.202
01-07-11 0:00,419.4589
01-07-11 0:00,1258.3767
01-07-11 0:00,4293.924
01-07-11 0:00,115.3616
01-07-11 0:00,419.4589
01-07-11 0:00,419.4589
01-07-11 0:00,874.794
01-07-11 0:00,357.1616
01-07-11 0:00,183.9382
01-07-11 0:00,419.4589
01-07-11 0:00,838.9178
01-07-11 0:00,2146.962
01-07-11 0:00,1749.588
01-07-11 0:00,4373.97
01-07-11 0:00,838.9178
01-07-11 0:00,367.8764
01-07-11 0:00,838.9178
01-07-11 0:00,838.9178
01-07-11 0:00,183.9382
01-07-11 0:00,2024.994
01-07-11 0:00,57.6808
01-07-11 0:00,10199.97
01-07-11 0:00,4049.988
01-07-11 0:00,14279.958
01-07-11 0:00,4079.988
01-07-11 0:00,2167.7847
01-07-11 0:00,10199.97
01-07-11 0:00,4049.988
01-07-11 0:00,722.5949
01-07-11 0:00,714.7043
01-07-11 0:00,16199.952
01-07-11 0:00,22.8
01-07-11 0:00,6074.982
01-07-11 0:00,2429.28
01-07-11 0:00,4049.988
01-07-11 0:00,11.4
01-07-11 0:00,2024.994
01-07-11 0:00,6119.982
01-07-11 0:00,6119.982
01-07-11 0:00,22.8
01-07-11 0:00,4049.988
01-07-11 0:00,6119.982
01-07-11 0:00,4049.988
01-07-11 0:00,838.9178
01-07-11 0:00,86.5212
01-07-11 0:00,4293.924
01-07-11 0:00,15.5595
01-07-11 0:00,838.9178
01-07-11 0:00,2097.2945
01-07-11 0:00,183.9382
01-07-11 0:00,40.373
01-07-11 0:00,1749.588
01-07-11 0:00,1258.3767
01-07-11 0:00,1677.8356
01-07-11 0:00,2624.382
01-07-11 0:00,838.9178
01-07-11 0:00,419.4589
01-07-11 0:00,17.1
01-07-11 0:00,4049.988
01-07-11 0:00,6074.982
01-07-11 0:00,8099.976
01-07-11 0:00,45.6
01-07-11 0:00,10124.97
01-07-11 0:00,4079.988
01-07-11 0:00,31.119
01-07-11 0:00,40.373
01-07-11 0:00,1445.1898
01-07-11 0:00,57.6808
01-07-11 0:00,115.3616
01-07-11 0:00,714.7043
01-07-11 0:00,714.7043
01-07-11 0:00,4079.988
01-07-11 0:00,8099.976
01-07-11 0:00,809.76
01-07-11 0:00,4049.988
01-07-11 0:00,4079.988
01-07-11 0:00,8099.976
01-07-11 0:00,60.5595
01-07-11 0:00,60.5595
01-07-11 0:00,874.794
01-07-11 0:00,419.4589
01-07-11 0:00,1258.3767
01-07-11 0:00,1677.8356
01-07-11 0:00,115.3616
01-07-11 0:00,57.6808
01-07-11 0:00,10199.97
01-07-11 0:00,4049.988
01-07-11 0:00,8099.976
01-07-11 0:00,4049.988
01-07-11 0:00,57
01-07-11 0:00,57.6808
01-07-11 0:00,80.746
01-07-11 0:00,12239.964
